rok;miesiac;dzien;zmienna;kaliski miasto Kalisz (WP);kamiennogórski miasto Kamienna Góra (DŒ);kamieñski miasto Kamieñ Pomorski (ZP);kartuski miasto Kartuzy (PM);kazimierski miasto Kazimierza Wielka (ŒK);kêdzierzyñsko-kozielski miasto Kêdzierzyn-KoŸle (OP);kêpiñski miasto Kêpno (WP);kêtrzyñski miasto Kêtrzyn (WM);kielecki miasto Kielce (ŒK);kluczborski miasto Kluczbork (OP);k³obucki miasto K³obuck (ŒL);k³odzki miasto K³odzko (DŒ);kolbuszowski miasto Kolbuszowa (PK);kolneñski miasto Kolno (PL);kolski miasto Ko³o (WP);ko³obrzeski miasto Ko³obrzeg (ZP);konecki miasto Koñskie (ŒK);koniñski miasto Konin (WP);koszaliñski miasto Koszalin (ZP);koœciañski miasto Koœcian (WP);koœcierski miasto Koœcierzyna (PM);kozienicki miasto Kozienice (MZ);krakowski miasto Kraków (MP);krapkowicki miasto Krapkowice (OP);krasnostawski miasto Krasnystaw (LB);kraœnicki miasto Kraœnik (LB);kroœnieñski miasto Krosno (PK);kroœnieñski miasto Krosno Odrzañskie (LS);krotoszyñski miasto Krotoszyn (WP);kutnowski miasto Kutno (£D);kwidzyñski miasto Kwidzyn (PM)
2007;1;14;Sprzeda¿ w z³;7571.353039752738;6112.6147003036;7785.5921905576515;8026.470527366913;5473.162731140028;3665.2291294642405;3980.147920530177;8078.420413954027;4408.034717335088;7763.000261806089;5567.014360105382;5483.98738829095;5090.62210312683;3505.3616308513456;4839.333448661421;5326.404554027724;9245.36793289743;9171.776225053844;8300.60821766389;3826.799313163277;6458.37424111824;8327.427255920136;5208.164313890375;8548.227100161193;4797.056911735053;3078.6697185485814;225.12950738348582;7791.605141806759;7854.141634478411;8197.783611035682;2764.238018977101
2006;0;18;Koszty w z³;3738.2791683703263;3503.02191315353;5954.842708180371;4008.6952100331396;1867.0433879650038;9194.21860964974;4000.0939403996604;2877.675281252875;4696.410821870014;4487.63537354559;179.08056536782846;5213.392239397351;7159.753498586057;2239.2418879289967;8114.498532365185;5285.271316143117;3089.322703528139;1891.6633121577531;7662.690934726663;3294.480527099528;6893.681775750875;9209.594941432037;4160.838821196033;8510.436666401723;6719.029178932692;578.3998376886268;8571.643130598146;4227.120921732456;7406.481335079993;3539.788144327721;9440.114960998768
2010;7;14;Sprzeda¿ w z³;8378.22172273835;8591.269296218312;4778.302836478252;1577.3194773792798;407.40324471292166;5891.228876345898;2006.9210915132107;6637.2490989868675;7138.042919822605;2661.7933990277334;1393.3231468752826;3598.4929665287546;2746.705041344277;6795.371344549328;5190.957184238745;6139.695417117407;8116.3447087309105;7215.22222794165;4963.256247277063;8483.25450498138;3762.9577113132905;267.2740825730235;7649.4439230203225;7641.331811556987;7322.478848931896;9181.483691797232;1964.669319400334;6650.256606673795;5117.280512049481;5665.545576140138;7510.263837575537
2007;3;13;Sprzeda¿ w z³;6470.208130592629;8340.374009689625;7889.067818107946;573.8506252530661;9190.969624400404;8907.605629430689;6389.990724331903;391.9588414338149;8926.736158894759;3539.3714422484923;4984.665158237639;2874.004490624138;3077.016978475311;4324.426017476461;7810.086173127661;5264.886014383999;6268.202563546517;1096.4038458924385;184.23678092471474;4934.69821812217;36.80635730774817;1645.9527585407864;3312.965573949651;7582.984374929004;6535.580026261274;2894.292369198489;1201.6539533913983;1208.6446794532112;7716.6663362123945;8371.525320045519;9726.814265980565
2010;7;6;Produkcja w szt.;6041.30995591777;4583.3030780959525;6829.3614740905605;9858.612794539082;5272.495016060664;1313.3662618848218;5685.9885564507;4682.220496115762;7513.067418116945;7882.876664096568;3892.0924163168993;3416.7596684694668;7651.2838930015605;3578.990970462217;7.902477179873024;6496.990657298177;8500.390335458527;6435.171940187761;9995.65907983472;2807.86920354005;2077.440738355024;3162.3833409625213;729.5034456273509;5413.5901252634485;4379.976300087096;871.9822950233436;8376.667215165224;9305.530624906603;530.98422739415;265.90485412287813;7119.021269653618
2005;9;24;Produkcja w szt.;3241.074095486842;9381.309824224723;5562.457905943302;2080.238413036879;4439.1818486110105;5155.563220247133;8089.696546665749;637.6283410586891;4688.216710763727;9357.736206457941;1103.9565365434112;5832.253991947123;5585.706798001681;9673.440522683644;3846.0938465824534;4339.231793658109;8157.825824026789;5015.247425126407;3507.7097600551356;2644.6414869041555;2440.1689114171245;7665.186646760553;9368.606450062885;2739.4946253413655;6279.691119487564;9816.098262539383;9873.209966973596;160.09518274676228;7270.466990126863;1747.2478182245231;5020.53061313848
2006;1;17;Koszty w z³;5646.998104458826;6913.180360752294;9912.822351425017;2646.3296258011815;118.75675339756309;5661.891771063137;5653.5424212701555;5329.569622536104;7410.112814261518;5204.74923252087;9207.737721685218;285.26967700328476;7923.304937954013;5063.72130415545;2141.8130514040968;1208.1093627311645;3840.766644837278;1537.3176878832917;4154.585426967737;3166.0368905692194;9195.589920851387;2364.570327699158;4466.150043435397;806.3554491358249;966.9340105466673;2860.5081892608396;4729.8905713677395;5734.86941265849;6378.901966706419;4299.793540171837;3299.477626541245
2009;11;12;Koszty w z³;4857.917488980027;500.1624502328739;1420.061898957511;4139.907577523283;3355.1631464363995;2598.5640913036445;1597.1250879862653;3152.850735204258;5296.884549242127;8130.328359478454;164.3428202459918;8014.962007837217;9612.14739887308;6165.641382006241;6627.624882649034;3748.730739539454;3216.597742189199;8428.837075929285;7685.249891297144;1143.119785283081;1752.4646734718829;5780.572401111045;1595.2477439340419;206.9698502380779;2285.244648991731;9258.075506523042;9817.613640495507;1038.9090431126701;988.3802971060695;4117.383921030238;8948.00822144472
2007;8;14;Sprzeda¿ w z³;5393.07180544094;4325.713610439385;5680.474828588862;9413.253021654331;2394.6948178586526;2527.682394694781;2490.9942558484468;2644.3653991829087;4117.95142520293;1476.6007554126504;4408.684034859145;4490.474983967721;1308.546461519744;2558.253012970091;8042.914138307874;7879.953185944782;8238.80100621559;5808.168281640491;4129.682371386613;1855.8797042734432;3375.6601286014056;2023.2526730623035;1908.8841225057517;8875.707276286137;9861.101440239727;4926.685095617219;5446.705613644015;5865.513403842114;1967.3607146213435;6220.854343310227;6586.06481527523
2006;3;5;Zamówienia pó³produktów w kg;281.26397443610006;3687.793819202163;3972.928415736685;2397.4999410050023;7982.049584712565;7569.742490344041;8525.628470302763;3242.6529987281383;9045.709295200933;5996.188852981676;7983.314820987214;126.47885141986004;266.4468633700112;7991.173910454065;4211.478069587704;9229.693264247466;9710.729641450125;4858.593365552676;3307.3113561723535;8106.121344462389;2887.08951750866;2080.190102310294;8123.905975875765;2040.590489416504;906.1014275191603;5030.5802940023605;3189.438894521408;3057.628238798067;3034.4050718154026;4821.874048284672;4996.509537751119
2009;0;29;Sprzeda¿ w z³;7326.2183380103925;1987.4396782633653;9448.116968590575;5093.705548267297;700.0386065320074;8731.299489407416;5070.572702567084;3772.4988169321514;3622.0200271698022;483.4665142348471;6547.203024188238;1233.0044418824837;9404.469735041323;4022.5279305020968;1334.6949090609728;8977.245348434182;3334.5061330648364;618.2013184579671;5966.158234327605;9732.495128824796;4642.443644142411;8656.279985433617;3407.052321736831;7869.959503804898;4165.380881639888;3971.4897137984794;1992.694810896144;4742.215312687903;496.8183266442816;5456.920558493768;6438.381666900361
2006;4;29;Zamówienia pó³produktów w kg;7430.159371594471;6923.863897291393;915.212540669923;6890.808473571561;1590.601419835549;7734.661375423104;3219.6464921322076;682.4094366533095;8913.992775637747;3488.5196870761492;4695.147660008586;4098.255791054064;9872.822126366753;784.2326231497121;5783.744958266062;7629.602699302477;5497.4303340311735;6627.401799471308;2770.6163204901222;2179.0117583631395;6837.341271476871;7251.14857881222;4355.696307178543;6767.195799787514;3075.2885441843946;6373.290527501;6402.667602043391;8971.766882907617;168.0237679165364;7325.100892201843;4459.148912448202
2010;9;13;Produkcja w szt.;5196.893432633107;3077.518083452806;5325.413452509344;5787.683013030396;3963.5654322527325;1770.092685908533;929.8075127638572;9561.34606143495;1098.8142159602255;9854.941868258518;2307.2993580298353;3479.4553122228067;8510.086180461965;9731.135227969593;3393.7033343367084;7446.019591530571;5748.872484244242;1955.380426303267;9852.449325643127;5675.2780540845715;1689.0723859340928;9952.261074776608;8734.593244057354;2495.044562952278;7315.211562287874;2494.872066394483;6242.246466995283;3759.9558532090837;8903.051871701375;1902.9296624946212;2570.336853300932
2005;10;14;Sprzeda¿ w z³;9910.37970912475;203.77275733588496;4946.790410887597;6903.328912178767;4563.485187921139;6804.786847668453;2342.4695017130894;5502.816455545418;9081.844854635805;590.3394534313544;8535.63603419576;3747.0441745837925;5474.791495099674;943.3048180574;988.4036226318926;5014.3547669203745;9197.616604429459;5238.781143551066;173.4779595635394;7609.554105678592;3148.5741548903734;232.45574093398224;3936.402559229645;9524.757976926572;9698.996097419675;1696.3898471221673;1240.5585696700339;8237.974496297835;8292.22968923127;4957.56243159483;1761.2865639573972
2007;9;16;Zamówienia pó³produktów w kg;6994.893113509551;5915.773610764515;8628.686544726874;4546.646758055927;8020.841057325293;2473.428400688994;8814.297583915335;5193.203806917417;4455.156204780248;4954.560423646323;356.3178362872166;7231.987447217432;7135.410097931982;1109.0480736192044;9172.417155100311;2606.9456266616153;6078.414520267149;7046.227678212585;5913.797950005748;9748.09922985188;6902.148423463982;8543.535790326025;5370.410505802282;5344.743978616975;8279.6446839836;2532.3909981747215;8221.758766608038;7117.575114815026;1531.102879621613;6950.098154915885;8236.629141965595
2008;7;31;Zamówienia pó³produktów w kg;9407.832297053203;6752.979537240369;4339.6625724224805;6009.728894014403;2213.663065891769;941.3890728811647;3436.4184057731727;611.6517106061203;381.9640885401454;1850.2757829055383;2470.736947756964;2138.0183824696674;9961.338439407436;6823.620830212776;4851.614307519423;2355.8064213299467;8980.080843007989;3126.837288178905;9114.35273588816;8365.607477077985;1246.283060558845;9602.00563695906;9501.578711673994;5396.032127339293;2813.5445072885013;2161.88953102842;6886.415390333086;1427.1581579912151;2844.771121394317;189.68222832901338;3474.385702162114
2008;5;5;Sprzeda¿ w z³;6487.885639524073;7041.430330476102;5854.749194170735;5631.383712996655;8825.583297066505;3539.4740982093676;7491.848622370701;4030.006329398794;4966.294845101416;7660.892163923495;29.0699469064537;9696.585623141147;2973.9209081598738;9194.135850231683;1248.2524735913391;7163.293075302089;3378.011226879275;7223.364406427681;7676.517333585355;3914.7944096425203;6724.620171573747;5031.968807139101;9353.313389610441;6441.565151553021;2540.8213797714816;2410.129002196777;6342.086789453445;5713.994478689097;4693.657244649919;9128.911860170037;4081.6051425040278
2006;10;19;Sprzeda¿ w z³;8576.853497787357;2355.208889256344;1972.6538342961576;3022.69709106155;5286.158599114914;1668.5988571562282;5178.197181505795;3535.301103965921;2772.335607643316;8647.07124717112;1789.9465536549853;36.576830505150596;9705.734046112928;8666.166930493542;5129.0029344287195;2147.69315124106;7982.55114857621;6313.083569974247;1624.797459773568;7699.912473929564;3124.858768447891;828.1691523029189;6769.186232880631;9773.891255129707;8397.792587883776;7791.121383896659;3214.9868326802944;8675.860527647443;5702.073383587848;7065.628395200475;7617.163744452141
2010;9;22;Koszty w z³;8031.188752811098;2761.773563027529;7564.507384848855;9771.435144238592;630.4585670246821;7683.956308480329;5263.4192113964655;7885.061245831492;3433.541338098808;1248.2082682941732;9353.678365812722;528.8866227962375;5815.9335730241;7635.841818429986;964.218318419886;3807.8043537915273;6684.273182305499;6266.040825750589;8490.152055284785;3878.221961398859;9009.718461021783;126.89629024295157;1681.0187417856393;9001.638276321175;4482.492656329594;7009.361901393056;2005.1336217331684;7410.223793724362;7162.4082826797185;5031.15118671935;5708.8004736734965
2010;6;9;Produkcja w szt.;8777.659081536616;8331.107581320986;9526.478360390935;7768.238201225214;3649.7801808424856;3025.852656942264;8413.884949494475;8193.333930028073;4867.18259900177;2041.0989595631445;9977.89057354728;2941.505000787841;9114.099936340494;5670.455973174644;7770.84304611438;6211.256371822202;1480.2381545051978;4146.5098690508385;5043.106399039975;1457.746603727229;548.8893488766988;1839.2196138684246;2841.5672726655894;8286.367348107628;9160.141671741769;5586.51537654269;431.94962814464;2296.427181437862;7205.693302898541;7246.519680386589;6339.919987883427
2009;4;10;Koszty w z³;3430.6864657156557;8893.759742848668;3579.0646482974007;294.95853898126256;7839.09663725478;2876.447755350524;1303.2893736065398;4452.967798380664;9829.482087350954;4672.694435931851;2904.8927967433638;4787.3744327891345;5490.267094657194;7836.801450799539;19.345459440065493;6196.258990837773;1642.0524869320009;2073.8992849048477;986.0585518611997;7918.357718957532;8633.597209591004;6408.732776654049;2537.726486751143;7509.155698696438;3510.0493190042616;4394.556160764307;8381.84783098691;2465.1551273448413;5560.564522369618;393.20620664302976;2467.693266698742
2009;3;11;Zamówienia pó³produktów w kg;8843.795495522709;3762.8968879346903;421.45299224017884;228.08721280140887;3319.15917955381;6892.35246223338;6117.378528251054;7981.1338134321;9234.470580975909;9976.252267908683;6183.469549946435;7006.445239718074;7146.502241058212;4936.896032082058;5047.963793275856;1828.3571487099614;1289.2587646348609;8659.201679897584;1869.8174815080947;6659.975891111003;513.1489728445526;5254.873500614163;8926.095671837158;7174.322024951945;2758.6727384658016;7815.146203420455;7046.606425461495;3178.3852430503835;5785.878133510511;1789.8565034889646;5216.444276808896
2007;6;21;Zamówienia pó³produktów w kg;5293.7070998593335;4413.558777767108;6891.674383548083;2601.7741255738115;2003.290836185212;959.1478583431278;2138.0775567248056;837.3961786369066;3521.3655352135243;2124.207020938348;4839.227776343712;6981.618737536824;7107.075578399184;4091.678562972726;3876.380018238824;9937.37933389655;3895.3769807979343;892.0880899497197;6841.2463203573625;6721.472330180684;6790.360088269982;6981.172358915343;1293.313025953915;90.32537805303886;5032.316820698074;5350.89129725971;2476.2126859763234;9547.207946273697;285.05127822988305;7087.207636467228;6680.469610818569
2008;4;2;Zamówienia pó³produktów w kg;9872.431844095818;1200.2919046345794;2118.875741674696;9516.112708873578;2773.439531155789;1347.9338835289745;5758.890381915067;9650.59741240753;2350.3223644539194;2440.025918380931;5247.642069460902;9076.425630907814;9379.52884057136;609.8926042214281;1208.4030390490575;5000.644120289378;6097.876308774353;3542.948064530591;5718.290422617653;8481.371872444573;176.10146066445287;4362.185455522851;6514.116185113451;7394.812569973258;1178.2667228456157;322.5984403049087;7000.288106879695;1864.5470619778037;9003.180298246967;3567.035403393648;9977.765392620113
2006;11;27;Produkcja w szt.;5800.935166557245;6007.625745765052;1145.763272876381;8788.859467236347;3194.6758061124638;7312.184347531495;6073.652136506376;6514.761668218089;8724.88042617019;8847.311874246521;1503.5136034904895;8281.37252248805;9015.477598103682;161.61225814862678;966.3016026188998;8859.110610269436;8526.743077324381;1133.7071872222893;6298.246002129431;1478.4207385385262;2436.5742406217405;2443.8356454820077;1328.2517990873578;6628.748494569583;2780.8221656095066;1435.0185729048915;8759.814440736835;4235.514646970858;6964.316681655809;5866.538870647093;67.08957194896725
2007;9;15;Zamówienia pó³produktów w kg;8571.538466935672;4589.29330031939;2492.752538996134;9619.384328980976;261.94665770334024;8545.39762040166;4682.670824338974;4657.406776231281;8479.163954022964;4012.291855901877;3401.6648368248;9969.926660594272;2270.895629729104;7821.205435742917;462.5335631848415;9164.407596510999;6399.9892158919065;607.2440487419484;4675.821290653445;9977.466122940283;9179.33347372098;6188.975417658256;2822.252462821605;5188.029443813433;409.1145685695885;3731.724475399577;9208.512104603076;8146.017919064013;9691.39386426638;5471.982077822454;5590.123390065952
2007;11;5;Produkcja w szt.;6489.541922586748;7646.620320404452;5347.6072279308555;1115.8953947473217;9191.64880060875;8737.802589755454;1508.9918226038467;1477.8223776911702;249.10256960844924;9001.6358957481;3587.460141919907;7949.358825647738;4416.330360625581;3347.88244477355;1316.0502672913765;1514.5279137204348;2329.1859033161068;8560.589710695864;5862.901733535465;6512.604224098988;1273.061419294812;7189.039535494876;1084.2581660317041;6763.4135246985;976.6422566775301;4780.760993946742;1382.8557974265943;5048.274862199247;2202.60868382934;974.4958278810778;6330.69577285581
2010;3;17;Zamówienia pó³produktów w kg;8572.643662022027;8783.22230972549;8499.552892147918;6998.985107773657;4121.34124494739;8846.95335714947;6058.781898664065;2819.5682011363842;8457.949944522692;8783.027737726385;31.247473849727037;5726.800357752574;5397.622916775098;6554.258004504319;8195.309740537585;1323.6865582283142;6635.544880079792;5389.098186313528;4215.480831931838;1477.4353538481244;3105.445384607903;8593.62541623035;943.6731584522851;6519.462156636494;7365.68681608213;2849.664863272542;9302.007185864377;2303.1539701988945;1914.353573563843;2305.2783679725276;8805.833718275851
